道路编号	县区	乡	道路等级	速度
16477	科技县	2乡	次干路	48.8698309
16478	科技县	2乡	支路	24.07111674
16479	科技县	1乡	快速路	95.67242986
16480	09县区	2乡	支路	29.52657797
16481	11县区	4乡	主干路	52.36521303
16482	11县区	1乡	次干路	40.38439027
16483	科技县	1乡	次干路	42.6225725
16484	09县区	4乡	支路	27.72302318
16485	10县区	3乡	快速路	116.1955355
16486	科技县	2乡	支路	22.74907067
16487	10县区	2乡	次干路	44.25710188
16488	09县区	3乡	快速路	117.66022
16489	科技县	2乡	次干路	33.15879597
16490	09县区	1乡	主干路	76.76494966
16491	10县区	4乡	快速路	104.1483716
16492	11县区	1乡	快速路	85.96979965
16493	09县区	4乡	主干路	55.14144289
16494	科技县	3乡	快速路	99.08613269
16495	10县区	2乡	快速路	98.72718863
16496	11县区	2乡	快速路	107.6566998
16497	科技县	1乡	支路	23.22879104
16498	09县区	2乡	支路	26.72211369
16499	09县区	4乡	快速路	90.07506514
16500	科技县	3乡	次干路	41.91002375
16501	科技县	3乡	主干路	77.75296383
16502	09县区	3乡	快速路	108.0834013
16503	09县区	4乡	支路	26.83780794
16504	09县区	3乡	次干路	38.26100321
16505	11县区	2乡	次干路	45.65004652
16506	09县区	1乡	次干路	33.60472694
16507	10县区	1乡	快速路	115.9909694
16508	科技县	2乡	主干路	52.01076634
16509	10县区	4乡	主干路	73.68133044
16510	09县区	4乡	支路	24.48397531
16511	11县区	2乡	主干路	75.59877102
16512	09县区	3乡	次干路	36.25355153
16513	10县区	2乡	次干路	41.2005944
16514	科技县	3乡	次干路	47.60101016
16515	10县区	3乡	支路	25.56155735
16516	10县区	1乡	快速路	118.9135976
16517	科技县	1乡	支路	28.41853302
16518	09县区	1乡	支路	27.73292176
16519	科技县	4乡	快速路	109.4190454
16520	09县区	1乡	次干路	45.85961602
16521	11县区	3乡	快速路	118.9558755
16522	09县区	4乡	次干路	35.91543109
16523	10县区	4乡	主干路	73.8896166
16524	11县区	2乡	快速路	105.8433913
16525	09县区	2乡	主干路	58.77644985
16526	10县区	3乡	次干路	35.69319346
16527	09县区	4乡	主干路	79.15965032
16528	10县区	3乡	快速路	97.66962436
16529	科技县	1乡	次干路	44.95062164
16530	09县区	1乡	次干路	37.56435491
16531	09县区	3乡	次干路	34.88032337
16532	09县区	2乡	支路	28.08802873
16533	11县区	2乡	支路	20.22272646
16534	11县区	4乡	快速路	81.92337369
16535	10县区	3乡	次干路	43.69879352
16536	科技县	2乡	次干路	45.88070832
16537	科技县	3乡	次干路	46.7928039
16538	10县区	1乡	快速路	84.90039575
16539	09县区	3乡	主干路	66.49470137
16540	10县区	4乡	主干路	56.24945156
16541	09县区	4乡	主干路	74.64127865
16542	10县区	2乡	主干路	76.222204
16543	10县区	3乡	支路	29.69746453
16544	11县区	1乡	次干路	40.28337157
16545	科技县	4乡	次干路	41.9565769
16546	10县区	3乡	主干路	60.16308073
16547	科技县	2乡	次干路	46.8677208
16548	09县区	4乡	支路	22.42442552
16549	10县区	3乡	快速路	105.0205754
16550	科技县	4乡	次干路	30.20607439
16551	科技县	1乡	快速路	117.6758379
16552	09县区	1乡	支路	25.43041037
16553	09县区	1乡	支路	20.95989909
16554	10县区	2乡	主干路	76.29885377
16555	科技县	4乡	主干路	58.08614838
16556	科技县	1乡	支路	26.28324325
16557	科技县	3乡	支路	29.78360574
16558	科技县	1乡	次干路	42.00831907
16559	09县区	4乡	次干路	35.88341213
16560	科技县	1乡	次干路	47.11147313
16561	10县区	3乡	次干路	35.82656382
16562	09县区	2乡	快速路	119.7521499
16563	10县区	1乡	次干路	41.09847985
16564	科技县	4乡	次干路	31.72927736
16565	11县区	4乡	主干路	78.06341559
16566	09县区	3乡	次干路	30.86844753
16567	11县区	3乡	主干路	77.49801455
16568	10县区	1乡	主干路	67.4266507
16569	09县区	4乡	次干路	37.93702931
16570	09县区	2乡	主干路	58.84446411
16571	科技县	4乡	快速路	106.3889638
16572	09县区	2乡	支路	22.86010165
16573	10县区	2乡	支路	22.05396204
16574	科技县	1乡	支路	23.10304723
16575	09县区	4乡	快速路	95.37662441
16576	科技县	2乡	快速路	89.88938624
16577	10县区	2乡	次干路	35.60833488
16578	10县区	1乡	快速路	114.5479616
16579	11县区	4乡	次干路	44.34121308
16580	09县区	1乡	快速路	99.48722807
16581	11县区	4乡	次干路	48.06596181
16582	09县区	3乡	快速路	95.00000782
16583	10县区	3乡	主干路	58.1677996
16584	09县区	4乡	次干路	32.86431959
16585	科技县	1乡	支路	27.15111666
16586	10县区	2乡	次干路	46.3610015
16587	11县区	1乡	快速路	84.74947144
16588	11县区	3乡	快速路	81.44882505
16589	科技县	2乡	主干路	59.76073148
16590	科技县	1乡	支路	28.43358964
16591	10县区	3乡	快速路	107.2975526
16592	11县区	1乡	支路	28.42332717
16593	10县区	4乡	快速路	101.8369703
16594	科技县	4乡	主干路	71.80109703
16595	11县区	2乡	主干路	56.17001596
16596	10县区	3乡	主干路	58.63983877
16597	11县区	3乡	支路	22.20037005
16598	科技县	4乡	次干路	32.26381892
16599	科技县	1乡	快速路	116.6979613
16600	11县区	1乡	主干路	63.79054249
16601	11县区	2乡	支路	29.86293238
16602	09县区	4乡	主干路	53.00123526
16603	科技县	4乡	主干路	51.72480723
16604	10县区	1乡	次干路	35.96738888
16605	11县区	4乡	快速路	115.109263
16606	11县区	4乡	主干路	74.27319035
16607	10县区	3乡	次干路	43.25874069
16608	11县区	4乡	主干路	59.62072046
16609	10县区	3乡	快速路	91.07310961
16610	09县区	3乡	次干路	40.36198311
16611	科技县	3乡	快速路	82.25681267
16612	10县区	4乡	次干路	39.37077578
16613	10县区	2乡	快速路	116.0093158
16614	科技县	3乡	支路	21.53580705
16615	11县区	4乡	次干路	42.41347237
16616	科技县	2乡	快速路	89.68012794
16617	科技县	2乡	快速路	98.75761616
16618	10县区	2乡	支路	20.85382693
16619	11县区	3乡	次干路	30.35914679
16620	10县区	1乡	支路	22.41662425
16621	11县区	4乡	主干路	50.15274251
16622	09县区	4乡	快速路	85.23598941
16623	09县区	2乡	支路	25.41234898
16624	11县区	2乡	快速路	101.4647145
16625	11县区	1乡	主干路	57.88099183
16626	10县区	1乡	支路	20.29127789
16627	10县区	3乡	次干路	35.22304292
16628	09县区	1乡	主干路	53.88925843
16629	09县区	2乡	快速路	103.1404405
16630	科技县	3乡	次干路	48.1086067
16631	科技县	3乡	支路	22.61179407
16632	11县区	2乡	次干路	45.54857931
16633	11县区	3乡	次干路	32.43790516
16634	09县区	1乡	快速路	91.87070601
16635	09县区	1乡	次干路	34.59134382
16636	科技县	4乡	主干路	71.82544119
16637	09县区	1乡	主干路	77.36079893
16638	09县区	4乡	支路	21.61278322
16639	11县区	3乡	快速路	92.45344144
16640	11县区	3乡	支路	22.37202725
16641	科技县	1乡	次干路	38.15391514
16642	11县区	4乡	主干路	71.34016472
16643	10县区	3乡	主干路	54.82868519
16644	10县区	4乡	快速路	108.10082
16645	11县区	1乡	次干路	32.10198602
16646	10县区	3乡	次干路	41.38540723
16647	09县区	1乡	支路	23.97004583
16648	11县区	2乡	主干路	59.9366674
16649	10县区	4乡	次干路	30.25603744
16650	科技县	3乡	快速路	92.75666938
16651	11县区	1乡	支路	22.8302476
16652	科技县	2乡	次干路	41.66115314
16653	11县区	2乡	次干路	45.76125442
16654	科技县	3乡	支路	26.2849538
16655	11县区	4乡	支路	28.4838116
16656	09县区	2乡	主干路	59.60369446
16657	11县区	3乡	次干路	48.89782835
16658	11县区	2乡	快速路	110.4094626
16659	11县区	3乡	支路	25.1611758
16660	11县区	1乡	快速路	94.8149853
16661	科技县	1乡	主干路	52.66052018
16662	09县区	1乡	次干路	46.81875208
16663	科技县	1乡	快速路	110.7062446
16664	10县区	2乡	主干路	66.65239675
16665	11县区	3乡	支路	26.74850612
16666	10县区	1乡	次干路	40.3888133
16667	11县区	3乡	主干路	72.92851262
16668	09县区	3乡	支路	23.30221089
16669	09县区	1乡	支路	27.75659919
16670	09县区	1乡	次干路	43.05278344
16671	10县区	2乡	支路	23.70014095
16672	11县区	1乡	次干路	35.78023806
16673	科技县	3乡	支路	25.03127993
16674	科技县	3乡	主干路	68.24064359
16675	10县区	2乡	次干路	38.33002051
16676	10县区	1乡	主干路	57.15048162
16677	10县区	1乡	快速路	95.21930521
16678	11县区	3乡	快速路	84.2336463
16679	10县区	2乡	快速路	99.12754719
16680	科技县	2乡	主干路	68.02997991
16681	科技县	3乡	主干路	79.21369777
16682	10县区	4乡	次干路	49.37288936
16683	科技县	1乡	主干路	75.03783269
16684	科技县	3乡	主干路	60.02868289
16685	11县区	4乡	支路	24.88570805
16686	11县区	4乡	快速路	95.55567369
16687	11县区	4乡	次干路	38.94211505
16688	09县区	2乡	支路	25.66017541
16689	09县区	3乡	主干路	57.49916596
16690	11县区	3乡	快速路	97.60896244
16691	11县区	4乡	支路	26.41439621
16692	科技县	1乡	支路	27.14258364
16693	10县区	3乡	主干路	62.6902682
16694	10县区	3乡	次干路	45.79248718
16695	11县区	3乡	快速路	106.6528949
16696	11县区	2乡	支路	20.7880489
16697	09县区	4乡	主干路	79.91098212
16698	10县区	4乡	次干路	46.61298291
16699	科技县	1乡	次干路	36.00174264
16700	10县区	4乡	次干路	41.07872554
16701	09县区	3乡	快速路	83.27374281
16702	10县区	4乡	次干路	35.7784012
16703	09县区	2乡	次干路	47.37873998
16704	10县区	1乡	快速路	96.81251267
16705	10县区	1乡	次干路	39.64263602
16706	科技县	2乡	主干路	70.23708735
16707	10县区	2乡	次干路	43.74548397
16708	11县区	1乡	支路	27.12230223
16709	10县区	3乡	主干路	60.80266233
16710	科技县	3乡	主干路	75.96598419
16711	科技县	4乡	支路	25.9839509
16712	科技县	4乡	次干路	36.64488021
16713	10县区	3乡	主干路	60.70052927
16714	09县区	1乡	支路	24.3703658
16715	科技县	1乡	次干路	48.55235392
16716	09县区	2乡	主干路	58.77709603
16717	11县区	4乡	次干路	41.18010721
16718	09县区	2乡	主干路	59.64253453
16719	11县区	4乡	主干路	53.04156742
16720	科技县	2乡	次干路	43.10463436
16721	科技县	2乡	主干路	54.43603059
16722	09县区	3乡	次干路	32.680172
16723	09县区	4乡	主干路	62.95028044
16724	科技县	1乡	主干路	71.12967881
16725	科技县	3乡	支路	20.81369595
16726	科技县	1乡	主干路	77.71083441
16727	11县区	1乡	快速路	108.3020173
16728	09县区	4乡	主干路	54.46766634
16729	11县区	1乡	快速路	99.02889921
16730	09县区	1乡	快速路	95.2017145
16731	10县区	2乡	次干路	33.14009681
16732	10县区	2乡	快速路	105.407385
16733	科技县	2乡	快速路	119.5238209
16734	11县区	3乡	次干路	49.35023053
16735	11县区	1乡	快速路	111.8460236
16736	09县区	3乡	支路	27.98463787
16737	11县区	1乡	支路	28.4485921
16738	09县区	3乡	次干路	34.38010432
16739	09县区	1乡	快速路	103.3868609
16740	11县区	4乡	快速路	97.68494622
16741	09县区	2乡	快速路	103.5742686
16742	科技县	4乡	次干路	35.98827203
16743	11县区	2乡	支路	28.70471471
16744	11县区	4乡	次干路	40.2869719
16745	科技县	3乡	支路	26.42817626
16746	10县区	2乡	次干路	44.06508997
16747	科技县	2乡	主干路	67.2303597
16748	11县区	4乡	主干路	62.48539022
16749	11县区	2乡	主干路	79.33412107
16750	科技县	4乡	主干路	75.83527986
16751	09县区	1乡	主干路	76.94394166
16752	11县区	3乡	支路	24.41424087
16753	11县区	2乡	主干路	75.71573118
16754	11县区	3乡	次干路	38.59564344
16755	科技县	3乡	主干路	58.05629778
16756	10县区	4乡	支路	28.50470565
16757	10县区	2乡	次干路	38.73144224
16758	10县区	4乡	快速路	115.0630187
16759	科技县	1乡	支路	24.83667472
16760	11县区	4乡	主干路	51.70347289
16761	科技县	3乡	快速路	117.3046749
16762	11县区	3乡	支路	23.19442392
16763	09县区	2乡	快速路	102.6016054
16764	09县区	1乡	支路	21.58681267
16765	10县区	2乡	次干路	45.5372502
16766	10县区	3乡	主干路	53.2192248
16767	10县区	1乡	主干路	70.93268845
16768	10县区	2乡	次干路	35.33664316
16769	10县区	2乡	快速路	95.11497799
16770	10县区	4乡	支路	26.00221684
16771	09县区	1乡	支路	28.09355864
16772	09县区	4乡	支路	27.17399118
16773	11县区	3乡	快速路	111.4266985
16774	11县区	1乡	快速路	103.5538721
16775	科技县	1乡	快速路	91.07733647
16776	10县区	3乡	支路	25.90620379
16777	科技县	2乡	快速路	85.29255881
16778	11县区	4乡	支路	28.35725574
16779	09县区	4乡	次干路	38.06433
16780	11县区	2乡	支路	22.23228072
16781	10县区	4乡	主干路	74.63559717
16782	11县区	1乡	快速路	96.76857152
16783	11县区	2乡	快速路	93.71140008
16784	科技县	2乡	快速路	83.72004805
16785	10县区	1乡	次干路	44.6950062
16786	09县区	2乡	支路	22.61256729
16787	10县区	2乡	次干路	37.3350539
16788	科技县	3乡	主干路	70.11134399
16789	10县区	3乡	主干路	65.90998096
16790	科技县	1乡	主干路	53.94622108
16791	10县区	3乡	次干路	49.19769428
16792	09县区	2乡	主干路	51.2099325
16793	10县区	1乡	次干路	48.92036217
16794	科技县	1乡	次干路	30.89909377
16795	10县区	3乡	主干路	54.08141109
16796	09县区	2乡	快速路	81.34281568
16797	11县区	4乡	快速路	98.70301053
16798	10县区	4乡	主干路	72.66686801
16799	09县区	1乡	支路	27.56977958
16800	09县区	3乡	主干路	72.66598129
16801	科技县	1乡	主干路	63.06096118
16802	11县区	1乡	支路	22.23166992
16803	09县区	3乡	快速路	90.76556853
16804	11县区	2乡	快速路	111.6756261
16805	09县区	2乡	主干路	64.81817706
16806	科技县	4乡	主干路	73.92969155
16807	11县区	2乡	主干路	71.31819597
16808	科技县	3乡	快速路	102.2269321
16809	09县区	2乡	次干路	40.43560417
16810	科技县	2乡	支路	24.12422906
16811	11县区	4乡	次干路	31.78377238
16812	10县区	3乡	支路	24.05207452
16813	科技县	4乡	次干路	47.58876273
16814	科技县	4乡	主干路	67.17695496
16815	09县区	2乡	主干路	75.57445063
16816	科技县	4乡	快速路	102.6998036
16817	科技县	1乡	次干路	31.1972722
16818	11县区	2乡	支路	27.35137998
16819	10县区	2乡	主干路	52.2993136
16820	10县区	2乡	快速路	87.46609331
16821	10县区	4乡	支路	29.58838006
16822	11县区	1乡	快速路	96.54609805
16823	科技县	2乡	支路	20.92638618
16824	10县区	3乡	快速路	113.7726183
16825	科技县	3乡	次干路	45.27410474
16826	09县区	3乡	次干路	43.45724616
16827	09县区	2乡	快速路	100.022457
16828	10县区	3乡	支路	24.07576087
16829	11县区	3乡	快速路	80.23580827
16830	11县区	2乡	快速路	101.1668276
16831	09县区	3乡	支路	27.46852739
16832	11县区	3乡	快速路	100.8846696
16833	09县区	1乡	支路	27.49644247
16834	09县区	1乡	次干路	42.1194003
16835	11县区	3乡	次干路	44.66045262
16836	科技县	4乡	支路	26.40199525
16837	10县区	3乡	快速路	119.2384702
16838	09县区	4乡	主干路	74.05281728
16839	科技县	4乡	主干路	76.15718259
16840	09县区	3乡	主干路	69.73965119
16841	09县区	1乡	支路	24.38139982
16842	科技县	1乡	快速路	109.9823684
16843	11县区	4乡	次干路	33.13840242
16844	10县区	4乡	次干路	44.94897528
16845	11县区	3乡	快速路	111.3588826
16846	11县区	1乡	快速路	104.1165836
16847	10县区	2乡	次干路	34.14932686
16848	11县区	1乡	支路	20.72136217
16849	09县区	3乡	次干路	36.9470024
16850	科技县	4乡	支路	22.02245592
16851	09县区	4乡	次干路	48.1088782
16852	10县区	1乡	支路	20.51788173
16853	11县区	2乡	次干路	49.2198422
16854	科技县	3乡	快速路	97.33921716
16855	09县区	3乡	次干路	49.4699357
16856	09县区	4乡	快速路	111.1696043
16857	10县区	3乡	次干路	45.3217786
16858	11县区	2乡	支路	21.87309008
16859	11县区	2乡	次干路	40.0887013
16860	09县区	2乡	快速路	108.7921013
16861	11县区	3乡	支路	29.13660266
16862	09县区	1乡	支路	24.67152527
16863	科技县	4乡	快速路	86.08833545
16864	科技县	4乡	快速路	80.06453048
16865	11县区	3乡	支路	25.03209134
16866	科技县	2乡	次干路	47.17652935
16867	科技县	4乡	快速路	97.07299236
16868	10县区	3乡	次干路	45.28279298
16869	科技县	1乡	支路	29.37000308
16870	10县区	1乡	支路	20.28442504
16871	09县区	4乡	主干路	69.07904478
16872	科技县	3乡	快速路	110.1547614
16873	09县区	3乡	主干路	57.83708967
16874	科技县	4乡	支路	28.4624407
16875	科技县	3乡	支路	23.23768362
16876	11县区	1乡	支路	25.61937798
16877	09县区	1乡	支路	25.10726078
16878	科技县	1乡	支路	25.02972869
16879	11县区	3乡	次干路	30.32029619
16880	11县区	2乡	支路	24.57747179
16881	10县区	4乡	次干路	36.34553473
16882	11县区	2乡	快速路	94.39231286
16883	09县区	3乡	支路	29.91423452
16884	10县区	1乡	主干路	52.08486612
16885	11县区	1乡	主干路	75.85303741
16886	09县区	3乡	快速路	100.4133053
16887	11县区	4乡	主干路	74.44152123
16888	11县区	1乡	快速路	81.72310978
16889	10县区	1乡	主干路	56.91510227
16890	11县区	1乡	支路	27.66180411
16891	10县区	3乡	快速路	113.9613217
