道路编号	县区	乡	道路等级	速度
16002	11县区	3乡	支路	22.43916811
16003	11县区	2乡	支路	22.01564773
16004	11县区	3乡	次干路	35.28845955
16005	10县区	1乡	快速路	115.9381442
16006	科技县	4乡	次干路	35.75002801
16007	09县区	4乡	主干路	78.8487163
16008	科技县	1乡	主干路	71.57543023
16009	10县区	4乡	支路	26.89905942
16010	11县区	4乡	快速路	107.3672951
16011	11县区	2乡	次干路	30.74817133
16012	10县区	2乡	快速路	84.60019376
16013	科技县	2乡	快速路	96.03583385
16014	09县区	1乡	快速路	98.73211094
16015	11县区	1乡	支路	24.23024883
16016	11县区	1乡	支路	21.11417645
16017	09县区	3乡	支路	28.6029709
16018	09县区	3乡	支路	25.63391844
16019	科技县	1乡	次干路	38.60738283
16020	09县区	2乡	主干路	62.32898839
16021	科技县	2乡	快速路	92.98951494
16022	10县区	4乡	次干路	48.4248258
16023	09县区	2乡	快速路	94.993369
16024	10县区	2乡	快速路	94.81360887
16025	11县区	3乡	快速路	107.8562488
16026	11县区	2乡	支路	25.50303642
16027	10县区	2乡	快速路	99.75683838
16028	10县区	4乡	次干路	38.05099665
16029	11县区	4乡	次干路	41.8628085
16030	科技县	4乡	支路	26.81625948
16031	11县区	3乡	次干路	38.98083251
16032	10县区	3乡	主干路	78.4900504
16033	11县区	2乡	支路	29.12878004
16034	科技县	4乡	快速路	83.40254642
16035	11县区	2乡	快速路	96.1989858
16036	科技县	2乡	快速路	109.9332522
16037	09县区	3乡	主干路	76.48158119
16038	科技县	1乡	快速路	80.66820142
16039	09县区	3乡	主干路	60.19336046
16040	科技县	4乡	快速路	117.9035003
16041	11县区	2乡	次干路	41.53007462
16042	11县区	3乡	主干路	72.81671358
16043	09县区	2乡	主干路	79.40805251
16044	10县区	3乡	快速路	110.0987422
16045	09县区	2乡	快速路	100.7975919
16046	科技县	4乡	次干路	47.61518784
16047	09县区	2乡	次干路	33.58445412
16048	09县区	2乡	支路	25.09189686
16049	科技县	3乡	支路	20.43981088
16050	10县区	3乡	快速路	92.01741431
16051	09县区	2乡	支路	27.01984174
16052	10县区	3乡	次干路	39.9287681
16053	10县区	1乡	支路	24.86236397
16054	09县区	1乡	主干路	78.32345415
16055	11县区	4乡	次干路	38.09737291
16056	科技县	1乡	次干路	34.74029735
16057	10县区	3乡	支路	26.9767392
16058	11县区	4乡	支路	29.33307729
16059	09县区	4乡	快速路	88.30911044
16060	09县区	1乡	支路	29.27860983
16061	10县区	3乡	快速路	93.86360746
16062	11县区	4乡	快速路	117.1692879
16063	11县区	1乡	主干路	57.65349373
16064	11县区	3乡	主干路	66.37181479
16065	09县区	1乡	主干路	74.20443095
16066	09县区	2乡	主干路	69.2505258
16067	科技县	3乡	次干路	36.3245644
16068	10县区	3乡	次干路	42.69757398
16069	09县区	2乡	主干路	77.28396033
16070	10县区	1乡	主干路	77.04839515
16071	11县区	2乡	主干路	79.87861802
16072	09县区	3乡	快速路	102.3553539
16073	10县区	1乡	主干路	79.03255748
16074	10县区	2乡	主干路	70.62850866
16075	10县区	3乡	主干路	51.91802464
16076	10县区	2乡	快速路	81.5689743
16077	09县区	3乡	次干路	36.01311099
16078	09县区	1乡	快速路	86.00874613
16079	09县区	3乡	支路	29.82801068
16080	科技县	3乡	主干路	57.02591069
16081	10县区	3乡	支路	26.3603191
16082	11县区	3乡	支路	21.1283329
16083	10县区	3乡	支路	27.60830422
16084	09县区	1乡	主干路	58.2314051
16085	10县区	3乡	主干路	63.65128697
16086	10县区	2乡	支路	22.68881933
16087	11县区	4乡	支路	21.70264529
16088	科技县	1乡	主干路	69.37157432
16089	09县区	1乡	支路	25.10332157
16090	10县区	3乡	支路	28.48976848
16091	09县区	1乡	支路	22.48101503
16092	11县区	2乡	快速路	107.2170777
16093	09县区	3乡	支路	28.6899268
16094	科技县	1乡	支路	29.12800403
16095	科技县	3乡	支路	26.3596982
16096	10县区	1乡	主干路	76.90149258
16097	09县区	2乡	主干路	71.64620462
16098	科技县	3乡	快速路	118.3831827
16099	10县区	3乡	主干路	51.0897495
16100	11县区	4乡	次干路	34.52621541
16101	11县区	1乡	快速路	98.72859594
16102	09县区	1乡	次干路	46.67092669
16103	10县区	4乡	主干路	68.41628854
16104	11县区	3乡	快速路	102.847196
16105	10县区	4乡	次干路	37.01567512
16106	科技县	2乡	支路	21.12722202
16107	10县区	1乡	支路	29.94983526
16108	科技县	2乡	快速路	118.7723785
16109	科技县	1乡	快速路	80.48982933
16110	09县区	2乡	主干路	55.18735402
16111	10县区	1乡	支路	27.20696075
16112	科技县	1乡	支路	23.89132337
16113	10县区	3乡	次干路	30.79874325
16114	科技县	1乡	支路	23.16043083
16115	科技县	2乡	主干路	55.6877727
16116	11县区	4乡	主干路	53.82307416
16117	11县区	4乡	支路	26.06202038
16118	11县区	2乡	支路	22.36141907
16119	10县区	1乡	快速路	112.5225175
16120	10县区	4乡	次干路	38.12188057
16121	11县区	4乡	快速路	113.4855705
16122	11县区	1乡	快速路	101.3064734
16123	09县区	4乡	支路	20.75269717
16124	11县区	2乡	主干路	50.91320574
16125	10县区	3乡	次干路	47.02249584
16126	11县区	3乡	主干路	59.60513183
16127	11县区	3乡	快速路	106.7261304
16128	科技县	4乡	快速路	95.6999368
16129	09县区	2乡	次干路	40.26942249
16130	10县区	2乡	支路	25.51387158
16131	09县区	1乡	次干路	42.74771963
16132	09县区	3乡	主干路	72.89849093
16133	10县区	4乡	主干路	53.28399688
16134	09县区	2乡	支路	22.63246084
16135	科技县	3乡	次干路	40.46902113
16136	09县区	2乡	支路	22.37333779
16137	09县区	1乡	支路	29.88531703
16138	09县区	3乡	快速路	105.9927869
16139	09县区	2乡	主干路	60.51756967
16140	11县区	2乡	主干路	71.70787932
16141	09县区	1乡	快速路	102.035067
16142	09县区	4乡	快速路	109.4541093
16143	09县区	3乡	次干路	39.07001847
16144	10县区	4乡	次干路	41.0264708
16145	10县区	1乡	次干路	34.01004483
16146	科技县	1乡	主干路	64.29089458
16147	科技县	3乡	快速路	94.67961693
16148	科技县	2乡	主干路	78.50335347
16149	11县区	4乡	支路	28.16206148
16150	09县区	1乡	主干路	72.05964388
16151	科技县	1乡	主干路	62.92958307
16152	科技县	1乡	主干路	54.89058934
16153	科技县	1乡	主干路	69.59601126
16154	11县区	4乡	支路	21.18751733
16155	科技县	4乡	次干路	47.90129042
16156	科技县	1乡	主干路	70.74335538
16157	09县区	1乡	主干路	54.32339191
16158	11县区	2乡	支路	22.25213148
16159	09县区	3乡	快速路	96.49230921
16160	11县区	3乡	支路	20.96727394
16161	09县区	3乡	支路	20.77745468
16162	11县区	2乡	主干路	51.5088166
16163	09县区	3乡	次干路	38.82239208
16164	科技县	2乡	主干路	68.08602477
16165	科技县	3乡	主干路	68.90408175
16166	10县区	2乡	次干路	40.51014409
16167	09县区	4乡	次干路	45.96915884
16168	10县区	2乡	快速路	112.895872
16169	科技县	4乡	快速路	101.070581
16170	09县区	2乡	主干路	67.58060599
16171	10县区	3乡	次干路	42.83389379
16172	09县区	2乡	快速路	99.36583159
16173	09县区	4乡	快速路	81.61063595
16174	科技县	2乡	主干路	55.86682268
16175	11县区	1乡	快速路	85.04304833
16176	10县区	1乡	快速路	106.2302183
16177	10县区	3乡	支路	28.82852969
16178	科技县	1乡	快速路	118.3874282
16179	10县区	1乡	次干路	32.84739607
16180	10县区	3乡	快速路	92.61073989
16181	科技县	4乡	次干路	30.52311138
16182	11县区	1乡	主干路	73.65296744
16183	科技县	3乡	次干路	40.44800653
16184	10县区	3乡	次干路	34.41316915
16185	科技县	3乡	支路	28.48109103
16186	10县区	2乡	支路	20.10333881
16187	10县区	4乡	主干路	50.60832332
16188	10县区	2乡	支路	29.7900489
16189	科技县	1乡	次干路	43.62008099
16190	科技县	2乡	次干路	47.53839907
16191	11县区	2乡	主干路	68.77373223
16192	科技县	4乡	次干路	37.89575023
16193	科技县	3乡	支路	28.30750583
16194	09县区	1乡	支路	26.5559947
16195	科技县	2乡	次干路	44.95764283
16196	科技县	2乡	次干路	41.77817103
16197	09县区	2乡	快速路	95.00465822
16198	科技县	1乡	次干路	35.35759858
16199	科技县	4乡	支路	28.43240681
16200	11县区	1乡	次干路	35.96071964
16201	09县区	2乡	主干路	78.71063072
16202	10县区	1乡	主干路	55.48843206
16203	09县区	4乡	支路	25.60089951
16204	科技县	2乡	次干路	40.064191
16205	10县区	4乡	主干路	72.67952484
16206	10县区	3乡	支路	28.41311174
16207	10县区	3乡	次干路	46.28155762
16208	11县区	1乡	快速路	117.6782303
16209	科技县	2乡	快速路	115.6917855
16210	科技县	2乡	主干路	79.66950613
16211	10县区	3乡	支路	25.96630303
16212	11县区	2乡	支路	22.34147069
16213	10县区	3乡	快速路	103.7683671
16214	10县区	3乡	次干路	49.67525933
16215	09县区	4乡	快速路	117.8072209
16216	10县区	4乡	快速路	115.6448955
16217	11县区	2乡	快速路	86.11810577
16218	09县区	2乡	主干路	74.08978722
16219	科技县	2乡	支路	29.97637389
16220	09县区	3乡	支路	26.89069041
16221	科技县	4乡	主干路	79.79861957
16222	11县区	3乡	次干路	47.78309981
16223	10县区	2乡	支路	23.47312855
16224	09县区	2乡	次干路	40.2096264
16225	09县区	1乡	主干路	73.75984974
16226	11县区	4乡	次干路	39.15920839
16227	09县区	3乡	次干路	46.70012254
16228	10县区	4乡	次干路	49.02843333
16229	10县区	1乡	主干路	73.47611382
16230	11县区	3乡	快速路	114.4960072
16231	10县区	2乡	次干路	36.92295615
16232	11县区	4乡	快速路	101.6403952
16233	10县区	4乡	次干路	45.5514008
16234	11县区	1乡	主干路	73.4758681
16235	10县区	1乡	主干路	74.65415985
16236	11县区	1乡	支路	27.64370432
16237	09县区	1乡	支路	20.86794045
16238	11县区	3乡	支路	20.26050618
16239	09县区	4乡	次干路	40.48367816
16240	11县区	2乡	主干路	52.72499966
16241	09县区	1乡	支路	23.99325915
16242	10县区	1乡	快速路	116.1970866
16243	09县区	4乡	次干路	30.76718237
16244	10县区	4乡	次干路	30.70177795
16245	11县区	3乡	快速路	82.27224006
16246	10县区	1乡	快速路	97.41424971
16247	10县区	2乡	支路	25.81140634
16248	10县区	4乡	快速路	109.9844279
16249	10县区	2乡	主干路	78.41031731
16250	09县区	4乡	主干路	56.92375372
16251	10县区	3乡	次干路	38.79718832
16252	10县区	1乡	次干路	38.78334001
16253	科技县	4乡	次干路	39.96724334
16254	10县区	1乡	次干路	49.76157759
16255	11县区	4乡	主干路	60.13992534
16256	11县区	1乡	次干路	46.92991909
16257	11县区	1乡	主干路	58.98543236
16258	10县区	1乡	主干路	58.2632734
16259	09县区	2乡	次干路	49.55080396
16260	09县区	1乡	快速路	94.66731779
16261	09县区	4乡	主干路	62.423714
16262	11县区	3乡	主干路	76.28599333
16263	科技县	3乡	支路	24.19419827
16264	10县区	4乡	支路	27.34151619
16265	科技县	2乡	次干路	31.5929536
16266	科技县	3乡	快速路	100.6149856
16267	09县区	3乡	支路	20.56571142
16268	09县区	4乡	支路	23.9128837
16269	10县区	4乡	主干路	77.1186879
16270	10县区	1乡	支路	20.70671559
16271	09县区	2乡	主干路	77.80655195
16272	10县区	3乡	快速路	97.62263449
16273	科技县	1乡	次干路	49.93137691
16274	11县区	2乡	次干路	49.93896657
16275	11县区	4乡	支路	23.81734274
16276	10县区	4乡	快速路	95.14104075
16277	10县区	1乡	次干路	49.39337479
16278	10县区	3乡	快速路	105.9724903
16279	10县区	3乡	支路	22.57994433
16280	10县区	1乡	次干路	39.60931638
16281	09县区	2乡	支路	25.79925279
16282	09县区	2乡	支路	28.10965795
16283	科技县	1乡	主干路	52.01905684
16284	11县区	2乡	主干路	51.94707502
16285	10县区	2乡	快速路	112.2072682
16286	09县区	2乡	次干路	42.32392819
16287	科技县	2乡	次干路	39.91684502
16288	10县区	1乡	快速路	91.15687357
16289	10县区	1乡	次干路	45.46909594
16290	科技县	4乡	快速路	103.8879098
16291	11县区	3乡	支路	26.45127152
16292	科技县	2乡	主干路	60.33761913
16293	09县区	4乡	主干路	79.67290041
16294	10县区	1乡	次干路	43.66307549
16295	科技县	1乡	快速路	86.22636946
16296	科技县	3乡	次干路	33.48357026
16297	科技县	1乡	快速路	117.0938274
16298	11县区	1乡	支路	22.34684252
16299	09县区	3乡	支路	24.71370586
16300	10县区	4乡	快速路	92.6777201
16301	科技县	4乡	次干路	45.36205757
16302	10县区	2乡	快速路	114.8161259
16303	11县区	3乡	快速路	83.69254366
16304	11县区	3乡	支路	28.80902528
16305	11县区	3乡	次干路	46.96206998
16306	11县区	4乡	支路	28.53658656
16307	10县区	3乡	次干路	40.61949155
16308	科技县	4乡	次干路	36.1742506
16309	科技县	4乡	次干路	44.43393237
16310	11县区	2乡	快速路	95.90705888
16311	09县区	2乡	主干路	78.28200861
16312	10县区	1乡	支路	23.61309372
16313	科技县	1乡	快速路	80.70896641
16314	科技县	2乡	快速路	86.75379722
16315	10县区	2乡	快速路	86.50353558
16316	09县区	4乡	快速路	83.61734619
16317	科技县	1乡	快速路	89.77599284
16318	10县区	2乡	支路	27.80323429
16319	11县区	4乡	支路	23.32998044
16320	10县区	4乡	主干路	75.49858159
16321	科技县	1乡	支路	24.28756219
16322	10县区	2乡	主干路	63.9848827
16323	科技县	2乡	快速路	90.29976541
16324	09县区	1乡	主干路	78.66091943
16325	科技县	4乡	支路	20.67795484
16326	10县区	2乡	主干路	70.65156435
16327	科技县	1乡	支路	23.96356594
16328	09县区	4乡	快速路	91.56368787
16329	科技县	4乡	主干路	62.1045439
16330	科技县	4乡	主干路	63.75601897
16331	11县区	1乡	主干路	75.70890514
16332	09县区	2乡	快速路	80.51276206
16333	10县区	4乡	次干路	31.43014753
16334	科技县	4乡	快速路	94.12562983
16335	10县区	1乡	支路	26.9236367
16336	09县区	4乡	支路	28.7814103
16337	11县区	4乡	快速路	83.8786173
16338	11县区	3乡	支路	21.6265023
16339	10县区	1乡	支路	22.86253192
16340	11县区	1乡	次干路	44.9365079
16341	09县区	2乡	支路	23.89288157
16342	09县区	1乡	快速路	106.1665744
16343	11县区	3乡	快速路	115.0140742
16344	科技县	4乡	主干路	51.66873752
16345	10县区	2乡	快速路	95.87959131
16346	11县区	1乡	快速路	80.32666356
16347	科技县	2乡	次干路	31.80518126
16348	09县区	2乡	支路	21.95201024
16349	10县区	2乡	次干路	40.95173157
16350	10县区	3乡	主干路	78.95082264
16351	10县区	1乡	快速路	113.6903374
16352	科技县	4乡	主干路	79.31992195
16353	11县区	4乡	主干路	57.16201967
16354	10县区	2乡	快速路	96.54593378
16355	科技县	1乡	次干路	41.00321397
16356	09县区	1乡	次干路	34.54446141
16357	科技县	4乡	次干路	35.49401988
16358	10县区	1乡	快速路	106.9186048
16359	09县区	2乡	主干路	53.01650747
16360	11县区	3乡	次干路	31.38268041
16361	09县区	3乡	支路	25.91691682
16362	10县区	3乡	主干路	77.87056443
16363	科技县	3乡	支路	25.74277193
16364	科技县	2乡	次干路	44.57139091
16365	科技县	4乡	支路	22.52896272
16366	科技县	1乡	次干路	49.41037666
16367	科技县	4乡	支路	29.31123322
16368	10县区	2乡	主干路	54.04309393
16369	09县区	3乡	快速路	94.82882073
16370	09县区	3乡	次干路	48.99464207
16371	11县区	2乡	次干路	35.09265277
16372	10县区	4乡	次干路	36.3197274
16373	09县区	3乡	主干路	50.32848797
16374	科技县	2乡	快速路	96.20584769
16375	科技县	4乡	次干路	48.40453098
16376	科技县	4乡	支路	28.52974101
16377	09县区	3乡	主干路	62.46793241
16378	09县区	1乡	次干路	33.00030698
16379	科技县	3乡	快速路	86.08264573
16380	11县区	4乡	支路	20.04091003
16381	科技县	4乡	支路	28.84013029
16382	科技县	4乡	快速路	88.80028364
16383	09县区	3乡	快速路	93.47307941
16384	11县区	1乡	支路	23.33515937
16385	11县区	2乡	次干路	47.66904551
16386	10县区	1乡	次干路	43.66882891
16387	09县区	3乡	主干路	56.56256095
16388	科技县	4乡	主干路	76.17218559
16389	11县区	4乡	快速路	108.7854277
16390	09县区	4乡	次干路	41.92305605
16391	09县区	1乡	支路	20.96427843
16392	11县区	3乡	主干路	75.33728411
16393	10县区	1乡	支路	22.54849407
16394	11县区	3乡	支路	20.68321156
16395	科技县	1乡	支路	20.92866684
16396	科技县	2乡	快速路	84.11071925
16397	11县区	3乡	支路	25.15378916
16398	11县区	3乡	支路	20.36020045
16399	科技县	2乡	支路	25.64816091
16400	09县区	1乡	快速路	107.1099713
16401	11县区	4乡	支路	22.63637271
16402	11县区	1乡	支路	24.00589706
16403	10县区	1乡	次干路	41.84523994
16404	09县区	4乡	次干路	35.95206258
16405	09县区	2乡	次干路	47.26727344
16406	09县区	4乡	主干路	73.06913992
16407	09县区	4乡	主干路	56.77352495
16408	科技县	1乡	快速路	118.5434404
16409	科技县	1乡	次干路	42.80900899
16410	11县区	2乡	快速路	110.031062
16411	科技县	3乡	主干路	69.95845505
16412	10县区	1乡	支路	21.12399979
16413	10县区	4乡	快速路	114.4698573
16414	11县区	2乡	支路	25.3820157
16415	10县区	1乡	次干路	46.56004966
16416	10县区	3乡	主干路	55.10084807
