道路编号	县区	道路等级	速度
17218	09县区	快速路	115.5327009
17219	科技县	次干路	45.98131747
17220	10县区	快速路	83.89485145
17221	10县区	次干路	31.9566026
17222	11县区	次干路	37.90702708
17223	11县区	快速路	115.7979639
17224	科技县	次干路	49.1497108
17225	09县区	快速路	80.45778382
17226	11县区	次干路	33.54825922
17227	09县区	主干路	64.5495071
17228	09县区	主干路	60.36857774
17229	科技县	快速路	96.75602205
17230	09县区	快速路	87.03728452
17231	11县区	主干路	53.34352971
17232	科技县	主干路	68.64162287
17233	科技县	支路	29.84489577
17234	09县区	支路	26.6768425
17235	10县区	快速路	81.51677454
17236	10县区	次干路	35.91367013
17237	科技县	快速路	109.5892639
17238	10县区	快速路	82.43848871
17239	10县区	主干路	64.56690323
17240	科技县	次干路	31.42956265
17241	科技县	次干路	45.09350173
17242	10县区	支路	24.97036135
17243	10县区	主干路	54.4164682
17244	10县区	次干路	41.75887118
17245	10县区	快速路	109.0759006
17246	09县区	次干路	38.01657481
17247	10县区	次干路	32.71595794
17248	10县区	支路	21.01948284
17249	10县区	主干路	67.1809819
17250	11县区	快速路	80.61921095
17251	09县区	主干路	76.79841028
17252	科技县	主干路	60.24255458
17253	科技县	次干路	48.98742555
17254	10县区	支路	23.60797038
17255	10县区	主干路	78.00533199
17256	11县区	支路	27.45036702
17257	10县区	主干路	66.29566364
17258	11县区	快速路	81.21647567
17259	09县区	快速路	114.5463238
17260	09县区	主干路	70.85173676
17261	科技县	次干路	48.52091231
17262	09县区	主干路	65.8304011
17263	11县区	次干路	39.79046103
17264	10县区	次干路	37.79723816
17265	科技县	主干路	61.95781464
17266	09县区	支路	24.08878356
17267	09县区	快速路	106.8433769
17268	科技县	快速路	112.2282596
17269	10县区	次干路	47.49665163
17270	科技县	支路	29.05627155
17271	科技县	主干路	76.60180195
17272	科技县	主干路	75.62027564
17273	11县区	快速路	92.79713336
17274	科技县	支路	26.23760435
17275	10县区	主干路	52.83430639
17276	11县区	快速路	91.24779767
17277	10县区	快速路	100.4837006
17278	10县区	快速路	107.2576847
17279	科技县	次干路	40.94982682
17280	10县区	快速路	100.4214369
17281	10县区	支路	22.89112293
17282	09县区	快速路	104.1353805
17283	11县区	次干路	39.16256794
17284	科技县	主干路	50.2650204
17285	科技县	快速路	98.82526496
17286	10县区	快速路	84.97581135
17287	10县区	支路	26.91243844
17288	11县区	支路	29.20915905
17289	10县区	快速路	115.6960386
17290	11县区	快速路	115.2027269
17291	科技县	支路	27.60340897
17292	11县区	主干路	61.30387267
17293	09县区	快速路	101.6604047
17294	科技县	次干路	30.18000694
17295	10县区	主干路	75.56230387
17296	09县区	支路	23.37924616
17297	10县区	主干路	54.4437104
17298	11县区	次干路	40.83617511
17299	10县区	支路	20.9075465
17300	科技县	快速路	117.4022877
17301	10县区	次干路	47.24179698
17302	11县区	支路	22.36377413
17303	科技县	主干路	66.26914125
17304	11县区	支路	24.24589718
17305	10县区	主干路	55.8586509
17306	科技县	主干路	65.55958162
17307	科技县	快速路	94.51562365
17308	11县区	支路	27.60394278
17309	09县区	主干路	71.19004678
17310	09县区	快速路	80.22495634
17311	10县区	支路	25.45053219
17312	10县区	支路	25.83473417
17313	科技县	快速路	100.394832
17314	10县区	主干路	75.33393526
17315	科技县	次干路	40.24898878
17316	科技县	次干路	38.95615927
17317	09县区	次干路	40.26899137
17318	10县区	快速路	118.3316258
17319	09县区	快速路	98.46203437
17320	11县区	支路	21.74594898
17321	11县区	快速路	109.5924026
17322	10县区	次干路	42.47295487
17323	11县区	主干路	69.44196067
17324	09县区	快速路	93.64791312
17325	09县区	主干路	72.87921121
17326	11县区	快速路	101.6225385
17327	10县区	次干路	31.08362099
17328	11县区	支路	28.47261122
17329	10县区	快速路	107.5697492
17330	10县区	支路	27.54792097
17331	科技县	支路	24.75834321
17332	10县区	快速路	82.75376789
17333	11县区	支路	25.86188433
17334	科技县	快速路	91.00781717
17335	11县区	支路	25.7562159
17336	科技县	次干路	40.69523004
17337	科技县	次干路	35.40384968
17338	10县区	主干路	69.09403125
17339	11县区	次干路	43.91628382
17340	09县区	主干路	68.7382275
17341	10县区	次干路	32.82618343
17342	10县区	次干路	47.11333544
17343	09县区	主干路	70.52587532
17344	10县区	主干路	67.353359
17345	09县区	主干路	50.50124617
17346	10县区	主干路	56.26492287
17347	09县区	支路	22.16517436
17348	09县区	主干路	77.3539835
17349	11县区	主干路	75.85150406
17350	09县区	支路	27.84100494
17351	科技县	支路	22.96539668
17352	10县区	快速路	109.4417775
17353	09县区	支路	20.48699078
17354	09县区	主干路	58.37773097
17355	09县区	快速路	92.82030346
17356	11县区	快速路	99.55882058
17357	09县区	快速路	104.2985354
17358	科技县	支路	27.98456409
17359	11县区	支路	26.67399815
17360	11县区	快速路	118.1560196
17361	11县区	主干路	59.37399406
17362	科技县	快速路	82.6766422
17363	11县区	支路	27.00094063
17364	科技县	支路	21.58561103
17365	10县区	次干路	47.06259695
17366	09县区	快速路	102.7167316
17367	科技县	次干路	45.04321983
17368	09县区	快速路	111.8114854
17369	09县区	快速路	102.9729058
17370	09县区	支路	25.58003353
17371	11县区	支路	27.57734549
17372	10县区	支路	26.39735056
17373	11县区	主干路	62.87079192
17374	09县区	支路	27.12860559
17375	11县区	快速路	81.52410028
17376	11县区	支路	28.15938193
17377	11县区	快速路	114.1096057
17378	科技县	支路	22.7725532
17379	11县区	支路	26.07576901
17380	11县区	支路	29.15387129
17381	09县区	快速路	95.63035134
17382	11县区	次干路	45.36161189
17383	10县区	支路	21.30794656
17384	科技县	支路	29.3183671
17385	科技县	次干路	48.06059743
17386	科技县	支路	22.9517415
17387	11县区	快速路	110.4620052
17388	10县区	支路	24.93983431
17389	10县区	次干路	32.19678692
17390	10县区	主干路	51.61519225
17391	科技县	支路	24.72695204
17392	科技县	次干路	49.52508076
17393	09县区	支路	29.31863874
17394	10县区	次干路	43.35519492
17395	11县区	次干路	49.46372869
17396	11县区	次干路	41.77769747
17397	09县区	快速路	103.6580141
17398	科技县	快速路	102.2294406
17399	科技县	支路	27.45120368
17400	科技县	支路	22.39071713
17401	10县区	快速路	88.09545515
17402	09县区	次干路	41.28151215
17403	10县区	主干路	76.29815745
17404	09县区	快速路	96.97652708
17405	11县区	次干路	41.18397675
17406	11县区	次干路	44.64117882
17407	09县区	快速路	111.5961571
17408	09县区	支路	22.25013793
17409	科技县	支路	21.14816661
17410	科技县	支路	27.33783179
17411	10县区	主干路	52.21164473
17412	10县区	主干路	66.88608909
17413	09县区	次干路	31.89531017
17414	09县区	快速路	90.28694701
17415	10县区	次干路	35.44668794
17416	科技县	主干路	76.46406346
17417	科技县	快速路	107.8833245
17418	科技县	快速路	116.3730272
17419	科技县	主干路	62.21376187
17420	11县区	次干路	32.83339344
17421	09县区	主干路	68.3279781
17422	科技县	次干路	42.74436975
17423	科技县	次干路	33.81950493
17424	10县区	快速路	81.70699021
17425	09县区	快速路	100.1366888
17426	10县区	快速路	83.88596089
17427	科技县	支路	24.40163708
17428	10县区	支路	26.52760091
17429	10县区	快速路	84.16598546
17430	11县区	主干路	74.37470893
17431	10县区	主干路	65.8508151
17432	09县区	快速路	109.4431059
17433	10县区	次干路	38.93897631
17434	科技县	主干路	50.60508703
17435	09县区	快速路	96.8991727
17436	科技县	次干路	32.13187354
17437	10县区	支路	24.67358418
17438	09县区	主干路	59.67063154
17439	10县区	快速路	107.6262405
17440	科技县	主干路	52.7326525
17441	09县区	主干路	62.51259507
17442	科技县	支路	24.48844244
17443	09县区	主干路	73.66301362
17444	10县区	次干路	47.37633965
17445	10县区	主干路	52.43306082
17446	10县区	次干路	34.1273619
17447	科技县	支路	28.61008016
17448	11县区	主干路	63.75721742
17449	09县区	快速路	96.0945064
17450	10县区	次干路	42.00152298
17451	10县区	次干路	33.45505279
17452	11县区	次干路	48.79968692
17453	11县区	支路	29.78249221
17454	科技县	主干路	67.8108981
17455	11县区	主干路	69.69355311
17456	09县区	快速路	111.1833895
17457	11县区	主干路	70.5348187
17458	科技县	支路	26.92417337
17459	09县区	快速路	92.92202628
17460	10县区	支路	25.00366753
17461	11县区	支路	22.42617324
17462	10县区	快速路	82.3875638
17463	11县区	快速路	88.57733727
17464	11县区	支路	21.93517363
17465	科技县	次干路	37.21032657
17466	11县区	快速路	90.80397651
17467	11县区	主干路	68.04139598
17468	11县区	次干路	41.46147234
17469	11县区	支路	29.60050025
17470	11县区	主干路	55.59205372
17471	09县区	次干路	37.93083415
17472	09县区	快速路	91.63445222
17473	科技县	次干路	30.06760659
17474	11县区	支路	27.97723268
17475	10县区	主干路	64.77732882
17476	11县区	支路	22.21763084
17477	科技县	快速路	109.2562371
17478	10县区	支路	20.58606752
17479	09县区	主干路	78.6263032
17480	09县区	快速路	116.1930618
17481	10县区	快速路	100.0549484
17482	科技县	主干路	50.36424478
17483	科技县	次干路	36.80641515
17484	11县区	支路	20.1167779
17485	科技县	次干路	44.04077466
17486	11县区	支路	26.56073373
17487	11县区	快速路	100.8527181
17488	11县区	主干路	75.87008943
17489	11县区	快速路	95.80065808
17490	科技县	支路	23.17945882
17491	09县区	次干路	48.54527028
17492	科技县	次干路	31.00486968
17493	科技县	快速路	102.0828383
17494	10县区	支路	20.30337565
17495	10县区	快速路	118.3125478
17496	09县区	支路	26.15362832
17497	09县区	支路	28.81101919
17498	科技县	支路	28.71652654
17499	09县区	快速路	99.35611194
17500	09县区	主干路	68.92129925
17501	科技县	快速路	85.07933303
17502	10县区	支路	23.19511815
17503	11县区	次干路	43.09434175
17504	科技县	快速路	114.2975032
17505	09县区	快速路	99.24505753
17506	09县区	次干路	39.75658192
17507	11县区	快速路	114.7323673
17508	11县区	支路	21.87703946
17509	10县区	次干路	31.95231954
17510	科技县	快速路	97.92346185
17511	科技县	主干路	55.93568429
17512	11县区	主干路	54.54031782
17513	科技县	主干路	62.78546614
17514	09县区	支路	25.98801256
17515	11县区	主干路	72.01186144
17516	科技县	次干路	49.94582962
17517	10县区	快速路	84.21039981
17518	09县区	支路	22.65862829
17519	10县区	快速路	115.0588093
17520	09县区	主干路	53.42610763
17521	科技县	支路	29.24269199
17522	科技县	次干路	47.62873787
17523	11县区	快速路	90.6966007
17524	09县区	次干路	45.61747482
17525	09县区	支路	28.15970935
17526	10县区	支路	29.40692194
17527	11县区	支路	20.3418087
17528	09县区	次干路	39.24597767
17529	11县区	次干路	46.2683063
17530	11县区	次干路	46.68586527
17531	科技县	次干路	48.38126671
17532	11县区	次干路	42.15160903
17533	10县区	快速路	111.5306097
17534	11县区	支路	21.64515412
17535	09县区	支路	25.8941055
17536	11县区	支路	29.38902889
17537	科技县	支路	23.12689589
17538	科技县	快速路	115.0997804
17539	11县区	支路	23.12320322
17540	09县区	快速路	92.47469015
17541	11县区	次干路	48.14981003
17542	10县区	快速路	114.8468927
17543	11县区	次干路	46.26483818
17544	10县区	支路	28.6956877
17545	10县区	快速路	92.77753742
17546	11县区	次干路	46.38377541
17547	09县区	支路	20.04659197
17548	09县区	主干路	67.51030585
17549	09县区	快速路	88.48496357
17550	10县区	主干路	73.40182843
17551	11县区	主干路	53.25380156
17552	科技县	次干路	34.1847369
17553	11县区	快速路	80.99092401
17554	09县区	次干路	37.30026637
17555	11县区	快速路	105.4310852
17556	10县区	次干路	32.45210179
17557	10县区	支路	27.89868846
17558	11县区	主干路	59.8358624
17559	11县区	主干路	75.1972856
17560	11县区	次干路	45.15573503
17561	11县区	支路	23.7352359
17562	10县区	主干路	66.34103121
17563	09县区	支路	20.22099841
17564	11县区	次干路	42.60953839
17565	科技县	快速路	93.18490628
17566	10县区	快速路	119.8885412
17567	10县区	主干路	66.66576896
17568	11县区	次干路	31.06625483
17569	11县区	支路	27.05074061
17570	11县区	主干路	52.67700982
17571	10县区	快速路	95.47399459
17572	11县区	次干路	37.11796649
17573	10县区	次干路	44.74522045
17574	09县区	次干路	36.95765453
17575	11县区	主干路	76.33506062
17576	科技县	快速路	101.0094716
17577	科技县	支路	28.48601893
17578	10县区	支路	25.78512445
17579	10县区	次干路	34.45712315
17580	09县区	快速路	118.1805581
17581	11县区	主干路	62.91893639
17582	09县区	次干路	31.31002854
17583	09县区	快速路	83.1359088
17584	10县区	主干路	58.63711995
17585	科技县	支路	21.6673997
17586	10县区	快速路	87.45623087
17587	科技县	快速路	111.0395299
17588	11县区	主干路	58.6256257
17589	11县区	支路	25.0158583
17590	10县区	快速路	114.6703214
17591	科技县	支路	28.2227382
17592	科技县	次干路	47.08284035
17593	科技县	支路	26.67255145
17594	10县区	主干路	66.10089109
17595	10县区	快速路	93.65081392
17596	09县区	主干路	57.20950345
17597	科技县	支路	27.53092939
17598	11县区	快速路	105.433445
17599	09县区	次干路	36.21578502
17600	10县区	快速路	107.1295022
17601	11县区	支路	24.85513998
17602	10县区	快速路	98.38491632
17603	09县区	快速路	112.2493643
17604	09县区	次干路	32.21000161
17605	11县区	支路	28.65799992
17606	11县区	主干路	69.54412726
17607	科技县	次干路	44.19757312
17608	09县区	主干路	63.51082048
17609	10县区	快速路	119.971737
17610	科技县	支路	26.28817889
17611	科技县	次干路	44.92527008
17612	11县区	主干路	58.34553866
17613	11县区	次干路	30.07977716
17614	科技县	次干路	45.18053442
17615	11县区	次干路	39.68502223
17616	11县区	次干路	32.32165706
17617	09县区	次干路	32.59174673
17618	11县区	支路	25.95513032
17619	11县区	快速路	85.11731868
